item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
3,2,5,44,0,124,84,4,252,31,0,31,31,31,31,11,3,4,8
3,2,2,244,4,188,0,60,12,31,31,31,31,31,31,10,4,0,10
3,1,1,140,116,4,0,92,156,31,31,31,31,31,31,10,10,10,10
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,10,10
2,2,5,124,84,92,0,4,204,31,31,31,31,31,31,10,10,1,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,1,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,1,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,2
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,4
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
3,8,2,252,76,156,0,4,20,31,31,31,31,31,31,10,1,10,8
2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
2,3,1,116,156,12,0,44,164,31,31,31,31,31,31,10,10,2,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,0,2,228,0,236,4,36,4,31,0,31,31,31,31,10,11,9,3
3,2,1,100,236,0,0,172,0,31,31,31,31,31,0,10,10,10,10
3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,11,3,3,9
2,7,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,9
3,2,1,252,252,0,0,4,0,31,31,31,31,31,0,10,10,2,9
3,0,2,252,0,252,0,4,0,31,0,31,31,31,31,10,3,2,9
2,4,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,9
3,2,1,252,252,0,0,4,0,31,31,31,31,31,0,10,10,10,9
3,1,1,252,156,4,0,68,28,31,31,31,31,31,31,8,10,10,10
2,4,3,100,0,44,196,84,84,31,0,31,31,31,31,11,11,2,9
3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,3,3,11,9
2,2,5,20,132,100,0,4,252,31,31,31,31,31,31,8,10,10,1
3,3,1,4,252,0,0,0,252,31,31,31,31,31,31,2,10,10,10
2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,2,10,3,10
2,1,3,172,0,108,76,4,148,31,15,31,31,31,31,8,11,11,0
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,3,4
3,2,2,244,4,164,0,68,28,31,31,31,31,31,31,10,0,4,10
3,1,1,252,196,12,0,44,4,31,31,31,31,31,5,10,10,10,10
3,8,4,236,0,196,0,76,0,31,0,31,31,31,21,8,4,3,11
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
3,8,1,220,76,148,0,4,60,31,31,31,31,31,31,8,10,10,1
2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
2,2,5,12,252,4,0,12,228,31,31,31,31,31,31,8,10,10,10
3,2,1,92,156,4,0,148,108,31,31,31,31,31,31,10,10,10,10
2,3,4,212,0,180,0,116,0,31,0,31,31,31,31,2,2,4,10
3,8,1,220,76,148,0,4,60,31,31,31,31,31,31,8,10,10,1
3,1,1,12,196,4,0,44,252,31,31,31,31,31,31,8,10,10,10
3,2,3,68,0,84,100,4,252,31,20,31,31,31,31,11,11,11,11
3,8,4,236,0,116,0,156,0,31,0,31,31,31,25,8,11,3,4
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,11,11
2,2,5,28,212,12,0,4,252,31,31,31,31,31,31,8,10,10,10
2,4,5,100,0,4,244,4,156,31,0,31,31,31,31,11,11,2,9
2,1,1,28,196,4,0,28,252,31,31,31,31,31,31,8,10,10,10
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,11,11
3,1,2,252,0,252,0,4,0,31,0,31,31,31,27,3,3,11,9
2,4,5,0,252,0,0,4,252,31,31,31,31,31,31,8,10,10,3
2,2,1,140,236,0,0,132,0,31,31,31,31,31,0,8,10,10,10
3,1,3,220,0,68,76,4,140,31,0,31,31,31,31,11,11,11,11
2,2,1,188,156,4,0,4,156,31,31,31,31,31,31,8,10,10,2
3,3,5,196,0,244,4,20,44,31,0,31,31,31,31,8,1,11,1
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
3,8,4,228,0,204,0,76,0,31,0,31,31,31,21,8,3,4,11
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,10
3,2,5,140,0,76,36,4,252,31,0,31,31,31,31,8,11,11,0
2,1,1,28,196,4,0,28,252,31,31,31,31,31,31,8,10,10,10
3,3,5,236,0,12,4,124,132,31,0,31,31,31,31,11,1,0,2
3,6,2,252,0,252,0,4,0,31,0,31,31,31,0,8,3,3,3
3,2,5,12,0,4,236,4,252,31,0,31,31,31,31,11,11,11,11
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,10
2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
3,2,1,252,116,4,0,68,68,31,31,31,31,31,31,8,10,10,9
3,3,5,236,0,20,4,116,132,31,0,31,31,31,31,11,1,2,3
2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,10,10,3,2
2,0,2,236,0,108,4,132,28,31,0,31,31,31,31,10,11,9,3
3,2,1,92,156,20,4,236,0,31,31,31,31,31,0,10,10,10,10
2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
3,2,1,252,116,4,0,68,68,31,31,31,31,31,31,8,10,10,9
2,2,5,220,4,4,0,84,196,31,31,31,31,31,31,10,3,0,11
3,4,2,252,0,188,4,4,60,31,0,31,31,31,31,11,3,4,1
3,3,1,4,252,0,0,0,252,31,31,31,31,31,31,2,10,10,10
2,0,2,236,0,108,4,132,28,31,0,31,31,31,31,10,11,9,3
2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
2,2,5,220,36,0,0,0,252,31,31,31,31,31,31,8,10,10,9
3,3,5,236,0,20,4,116,132,31,0,31,31,31,31,11,1,2,3
2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,10,10,3,2
2,0,2,236,0,108,4,132,28,31,0,31,31,31,31,10,11,9,3
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
2,1,3,76,0,116,196,4,116,31,31,31,31,31,31,11,11,11,11
3,2,1,252,116,4,0,68,68,31,31,31,31,31,31,8,10,10,9
2,3,4,212,0,252,0,44,0,31,0,31,31,31,31,10,4,2,2
2,4,3,252,0,180,12,4,60,31,0,31,31,31,31,8,11,11,0
3,3,2,252,0,252,0,4,0,31,31,31,31,31,0,7,2,2,2
3,2,1,92,156,20,4,236,0,31,31,31,31,31,0,10,10,10,10
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,11,11
2,2,2,252,4,84,0,4,164,31,31,31,31,31,31,8,10,10,2
3,2,2,84,4,116,0,252,52,31,31,31,31,31,31,8,11,1,10
2,3,4,252,0,4,0,252,0,31,31,31,31,31,31,8,10,4,10
2,2,5,28,196,28,0,4,252,31,31,31,31,31,31,8,10,10,10
2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,2,10,3,10
2,2,5,108,0,44,100,4,252,31,0,31,31,31,31,8,11,11,11
2,2,2,252,4,84,0,4,164,31,31,31,31,31,31,8,10,10,2
3,1,1,252,196,12,0,44,4,31,31,31,31,31,25,10,10,10,10
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,10
3,2,2,244,4,156,0,76,28,31,31,31,31,31,31,10,4,0,10
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
3,2,5,76,0,140,36,4,252,31,0,31,31,31,31,8,11,11,0
2,2,2,252,4,84,0,4,164,31,31,31,31,31,31,8,10,10,2
3,1,1,252,196,12,0,44,4,31,31,31,31,31,5,10,10,10,10
3,2,2,244,4,156,0,76,28,31,31,31,31,31,31,10,4,0,10
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,2,10,3,10
2,2,5,108,0,44,100,4,252,31,0,31,31,31,31,8,11,11,11
2,2,2,252,4,84,0,4,164,31,31,31,31,31,31,8,10,10,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,10
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
3,3,5,212,0,196,4,52,44,31,0,31,31,31,31,8,11,1,1
3,1,1,252,196,12,0,44,4,31,31,31,31,31,25,10,10,10,10
3,2,5,76,0,140,36,4,252,31,0,31,31,31,31,8,11,11,0
2,2,2,252,4,84,0,4,164,31,31,31,31,31,31,8,10,10,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,10
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,2,10,3,10
3,2,3,116,0,20,100,20,252,31,20,31,31,31,31,11,11,11,11
3,2,1,204,116,4,0,164,0,31,31,31,31,31,0,10,10,8,9
2,1,5,0,0,4,252,0,252,31,31,31,31,31,31,11,11,11,11
3,3,5,156,0,0,0,204,148,31,0,31,31,31,31,11,2,3,1
3,2,1,76,180,12,0,236,0,31,31,31,31,31,0,10,10,10,10
2,3,1,204,60,60,0,28,156,31,31,31,31,31,31,10,0,3,2
2,0,2,236,0,116,60,92,4,31,0,31,31,31,31,10,11,9,3
2,2,1,204,92,4,0,28,180,31,31,31,31,31,31,10,10,2,8
2,1,3,196,0,52,140,4,116,31,0,31,31,31,31,11,11,11,8
3,3,2,252,0,172,4,76,4,31,0,31,31,31,31,11,1,1,2
3,8,2,252,0,156,0,100,0,31,0,31,31,31,27,11,4,3,8
3,2,2,236,4,108,0,108,52,31,31,31,31,31,31,10,10,4,0
2,3,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,0
2,2,5,212,4,76,0,36,180,31,31,31,31,31,31,10,10,2,8
2,2,5,100,0,116,36,4,252,31,0,31,31,31,31,11,11,0,8
2,3,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,3,2
3,2,4,252,36,116,0,100,4,31,31,31,31,31,31,10,4,0,10
3,2,1,92,220,4,0,76,116,31,31,31,31,31,31,10,10,10,10
2,3,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,10
2,2,5,212,4,76,0,36,180,31,31,31,31,31,31,10,10,2,8
3,2,5,0,0,4,252,0,252,31,31,31,31,31,31,11,11,3,8
3,3,5,100,0,140,12,4,252,31,0,31,31,31,31,11,1,1,8
3,2,1,92,220,4,0,76,116,31,31,31,31,31,31,10,10,10,10
3,2,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,3,1,84,156,12,0,4,252,31,31,31,31,31,31,10,10,10,8
3,2,2,252,4,132,0,100,20,31,31,31,31,31,31,10,10,4,3
2,4,3,196,0,52,196,4,60,31,0,31,31,31,31,11,11,9,2
2,2,1,220,252,36,0,0,0,31,31,31,31,31,5,10,10,10,8
2,1,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
3,2,3,116,0,148,124,84,36,31,20,31,31,31,31,11,11,11,11
2,2,3,28,0,76,164,4,236,31,0,31,31,31,31,11,11,11,11
3,2,1,244,140,12,0,108,0,31,31,31,31,31,0,10,10,9,8
2,4,3,188,0,140,156,20,0,31,0,31,31,31,0,11,11,11,9
3,1,2,252,0,212,0,44,0,31,0,31,31,31,0,3,3,5,9
2,4,3,108,0,12,252,132,0,31,0,31,31,31,0,11,11,11,9
3,8,2,252,0,156,0,100,0,31,0,31,31,31,0,4,11,3,11
3,2,1,68,252,92,0,92,0,31,31,31,31,31,0,10,10,10,10
2,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,3,8
3,1,3,180,0,4,124,4,196,31,31,31,31,31,31,11,11,11,11
2,2,3,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
2,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,1,10
2,3,2,4,4,196,0,148,156,31,31,31,31,31,31,10,10,8,10
3,6,3,4,0,0,252,0,252,31,31,31,31,31,31,11,11,3,8
2,1,3,108,0,52,204,4,140,31,31,31,31,31,31,11,11,11,11
2,2,5,212,4,76,0,36,180,31,31,31,31,31,31,10,10,2,8
3,2,1,76,236,12,4,180,0,31,31,31,31,31,0,10,10,10,10
2,4,3,220,0,4,36,12,236,31,0,31,31,31,31,0,11,11,8
2,3,2,252,0,116,0,140,0,31,0,31,31,31,31,10,2,2,4
2,0,2,204,0,164,4,108,28,31,0,31,31,31,31,10,11,9,3
3,2,1,172,116,20,0,196,0,31,31,31,31,31,0,10,10,9,8
3,4,3,148,0,84,252,20,0,31,0,31,31,31,0,11,11,9,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,4,0,3,10
3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,11,3,3,9
3,2,1,108,212,92,0,92,0,31,31,31,31,31,0,10,10,10,10
2,0,1,20,188,44,0,4,252,31,31,31,31,31,31,10,10,2,3
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,7,2,2,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,10,10
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,3,3
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,1,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
3,8,1,220,76,92,0,44,76,31,31,31,31,31,31,10,10,5,8
2,2,5,12,0,4,236,4,252,31,0,31,31,31,31,11,11,11,11
3,1,1,252,124,4,0,124,4,31,31,31,31,31,31,10,10,10,10
3,2,5,4,0,44,204,4,252,31,0,31,31,31,31,11,11,11,8
2,2,2,204,0,244,0,60,0,31,0,31,31,31,31,10,0,0,8
2,1,5,28,0,4,220,4,252,31,31,31,31,31,31,11,11,11,8
3,8,1,180,156,92,0,4,76,31,31,31,31,31,31,10,10,1,8
2,0,2,172,0,244,0,92,0,31,0,31,31,31,31,11,10,3,9
3,2,1,36,156,4,0,252,60,31,31,31,31,31,31,10,10,11,10
3,2,5,204,0,100,4,28,172,31,0,31,31,31,31,11,2,4,8
2,2,1,188,252,4,0,12,52,31,31,31,31,31,31,10,10,10,8
3,3,3,220,0,132,92,4,60,31,15,31,31,31,31,11,1,11,8
3,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,3,4,8
3,1,1,172,196,4,0,60,76,31,31,31,31,31,31,10,10,10,8
2,4,5,252,0,204,4,4,44,31,0,31,31,31,31,11,0,8,3
2,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,10
3,4,2,252,0,188,0,68,0,31,31,31,31,31,31,10,11,11,11
2,4,3,212,0,0,252,0,44,31,0,31,31,31,31,11,11,11,2
2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
3,1,2,252,0,148,0,100,0,31,0,31,31,31,31,11,3,3,9
2,3,1,236,196,0,0,0,76,31,31,31,31,31,31,10,10,3,2
2,2,5,252,0,76,108,4,68,31,31,31,31,31,31,11,11,11,11
3,2,5,92,156,4,0,0,252,31,31,31,31,31,31,10,10,1,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,0,3
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,11,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,5,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,0
1,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,11,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,10,10
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,1,1,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,2,5,4,0,84,164,4,252,31,0,31,31,31,31,11,11,3,8
2,2,5,4,0,252,0,0,252,31,0,31,31,31,31,10,2,2,8
2,3,5,140,172,12,0,4,180,31,31,31,31,31,31,10,10,10,2
3,1,1,252,84,4,0,164,4,31,31,31,31,31,31,10,10,10,10
3,3,4,252,0,180,0,76,0,31,31,31,31,31,31,11,10,1,1
2,2,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
3,2,5,4,0,84,164,4,252,31,0,31,31,31,31,11,4,4,8
2,3,2,244,0,156,0,108,0,31,15,31,31,31,31,11,0,2,8
1,2,2,252,4,180,0,4,68,31,31,31,31,31,31,10,10,4,0
3,1,1,252,84,4,0,164,4,31,31,31,31,31,31,10,10,10,10
2,4,1,68,76,148,0,4,212,31,31,31,31,31,31,10,10,3,2
2,3,5,140,172,12,0,4,180,31,31,31,31,31,31,10,10,10,2
2,1,5,252,84,28,0,44,100,31,31,31,31,31,31,10,10,10,10
2,4,3,148,0,4,252,4,100,31,0,31,31,31,31,11,11,1,2
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,4,8
3,2,3,116,0,4,132,4,252,31,0,31,31,31,31,11,11,11,8
3,2,2,252,0,172,0,84,0,31,31,31,31,31,31,4,3,10,10
2,3,6,252,0,0,0,0,0,31,30,31,31,31,31,7,2,2,2
2,1,5,252,84,28,0,44,100,31,31,31,31,31,31,10,10,10,10
3,8,1,252,76,156,0,4,20,31,31,31,31,31,31,10,10,1,8
3,2,2,252,0,180,0,76,0,31,31,31,31,31,0,10,10,10,10
2,2,5,4,0,0,252,0,252,31,20,31,31,31,31,11,11,11,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,4,8
2,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
2,1,3,132,0,4,252,4,116,31,31,31,31,31,31,11,11,11,11
3,2,1,252,36,52,0,132,36,31,31,31,31,31,31,10,2,9,8
2,4,1,68,76,148,0,4,212,31,31,31,31,31,31,10,10,3,2
3,2,1,124,76,4,0,252,52,31,31,31,31,31,31,10,10,10,10
3,2,5,60,0,4,212,84,148,31,0,31,31,31,31,11,11,0,8
2,0,2,252,0,164,4,84,4,31,0,31,31,31,31,10,11,3,9
3,1,3,252,0,60,164,20,12,31,31,31,31,31,31,11,11,11,11
3,2,5,44,0,84,124,4,252,31,0,31,31,31,31,11,11,3,8
2,2,1,252,4,84,0,36,132,31,31,31,31,31,31,10,1,10,10
3,3,2,252,0,124,4,100,28,31,30,31,31,31,31,7,2,2,2
2,0,1,124,156,4,0,148,76,31,31,31,31,31,31,8,10,10,10
3,6,2,252,0,252,0,4,0,31,0,31,31,31,31,11,3,2,8
3,2,5,4,0,84,164,4,252,31,0,31,31,31,31,11,11,3,8
2,1,3,172,0,0,252,0,20,31,0,0,31,31,31,11,11,11,8
3,2,2,252,4,180,0,4,68,31,31,31,31,31,31,10,10,4,0
3,1,1,252,84,4,0,164,4,31,31,31,31,31,31,10,10,10,10
2,2,5,4,124,212,0,4,164,31,31,31,31,31,31,10,10,1,8
2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
2,2,5,28,252,4,0,52,172,31,31,31,31,31,31,10,10,10,8
0,4,5,76,0,12,252,4,164,31,0,31,31,31,31,11,11,11,8
3,3,5,4,0,84,164,4,252,31,0,31,31,31,31,11,1,1,8
2,2,5,132,4,252,0,4,116,31,31,31,31,31,31,10,10,1,8
2,3,1,12,164,4,0,140,188,31,31,31,31,31,31,10,10,10,10
3,2,2,252,0,180,0,76,0,31,31,31,31,31,0,10,10,10,10
2,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,0,8
2,3,1,252,0,92,0,0,156,31,31,31,31,31,31,10,10,3,2
2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
3,2,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,2,2,252,0,100,0,0,156,31,31,31,31,31,31,10,10,2,8
3,1,1,252,0,4,0,252,0,31,31,31,31,31,31,10,10,10,10
3,2,1,252,116,4,0,108,28,31,31,31,31,31,31,10,10,8,9
2,1,3,68,0,4,220,4,212,31,31,31,31,31,31,11,11,11,11
3,2,1,172,212,0,0,124,0,31,31,31,31,31,0,10,10,10,11
2,0,2,228,0,156,0,124,0,31,0,31,31,31,31,11,10,3,9
2,3,4,252,0,0,0,252,0,31,30,31,31,31,31,7,2,2,2
3,3,4,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,2
2,1,3,68,0,4,220,4,212,31,31,31,31,31,31,11,11,11,11
2,2,5,92,252,0,0,0,164,31,31,31,31,31,31,10,10,10,8
2,3,2,252,4,188,0,28,36,31,31,31,31,31,31,10,10,3,2
3,3,4,252,0,0,0,148,108,31,0,31,31,31,31,11,1,2,3
3,2,1,20,236,0,0,252,0,31,31,31,31,31,0,10,10,10,11
2,0,4,236,0,124,4,124,20,31,0,31,31,31,31,11,10,3,9
3,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
2,4,3,92,0,108,212,4,92,31,0,31,31,31,31,11,11,9,2
3,2,3,132,0,4,180,4,188,31,20,31,31,31,31,11,11,11,11
2,3,1,252,100,52,0,4,100,31,31,31,31,31,31,10,10,3,2
3,3,5,0,0,4,252,0,252,31,0,31,31,31,31,11,3,1,8
2,3,3,164,0,0,252,92,0,31,0,31,31,31,0,11,11,11,8
2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
2,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,8,2,11
2,3,4,252,0,4,0,252,0,31,31,31,31,31,31,8,10,10,10
3,6,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,3,8
3,5,2,244,0,0,0,252,12,31,0,31,31,31,31,11,4,1,8
3,2,1,188,164,28,0,92,36,31,31,31,31,31,31,10,10,10,11
3,1,1,140,252,4,0,4,108,31,31,31,31,31,31,10,10,10,8
2,0,1,92,252,100,0,36,28,31,31,31,31,31,31,10,10,10,8
3,3,5,252,0,84,20,4,148,31,0,31,31,31,31,11,1,1,8
2,2,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,4
2,2,3,0,0,4,252,0,252,31,0,31,31,31,31,11,11,11,11
3,2,5,252,0,36,68,36,116,31,0,31,31,31,31,0,11,11,1
2,1,3,252,0,4,220,12,20,31,31,31,31,31,31,11,11,8,11
2,2,1,140,236,0,0,132,0,31,31,31,31,31,0,10,8,10,10
2,6,3,116,0,132,132,124,4,31,0,31,31,31,31,11,11,9,0
2,2,5,44,0,116,92,4,252,31,0,31,31,31,31,11,8,11,11
2,4,5,0,252,0,0,4,252,31,31,31,31,31,31,10,10,3,2
2,1,3,252,0,28,196,4,28,31,31,31,31,31,31,11,11,11,11
2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
3,2,3,180,0,68,180,4,76,31,20,31,31,31,31,11,11,11,11
3,2,2,244,4,244,0,12,4,31,31,31,31,31,31,10,10,10,10
2,4,1,0,236,52,0,0,220,31,31,31,31,31,31,10,10,3,2
3,2,5,140,0,76,36,4,252,31,0,31,31,31,31,8,11,11,0
2,1,1,28,196,4,0,28,252,31,31,31,31,31,31,8,10,10,10
3,3,5,236,0,12,4,124,132,31,0,31,31,31,31,11,1,0,2
3,6,2,252,0,252,0,4,0,31,0,31,31,31,0,8,3,3,3
3,2,5,12,0,4,236,4,252,31,0,31,31,31,31,11,11,11,11
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,10
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,11,8
3,2,6,0,0,0,0,0,0,31,20,31,31,31,31,11,11,11,11
3,1,6,0,0,0,0,0,0,31,0,31,31,31,31,2,3,3,9
2,3,6,0,0,0,0,0,0,31,15,31,31,31,31,11,2,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,11,0
3,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,1,1,2
2,2,2,12,0,244,0,0,252,31,31,31,31,31,31,10,10,2,8
3,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,3,8
3,3,2,68,0,196,68,4,172,31,31,31,31,31,31,11,1,1,8
2,3,1,140,196,20,0,44,108,31,31,31,31,31,31,10,10,10,2
3,1,1,244,36,4,0,220,4,31,31,31,31,31,31,10,10,10,10
2,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,2,5,108,0,36,100,12,252,31,31,31,31,31,31,11,11,0,8
2,2,2,12,0,244,0,0,252,31,31,31,31,31,31,10,10,2,8
3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,10,4,3,2
3,2,2,244,4,188,0,60,12,31,31,31,31,31,31,10,2,0,10
3,1,1,244,36,4,0,220,4,31,31,31,31,31,31,10,10,10,10
2,3,1,236,92,100,0,4,76,31,31,31,31,31,31,10,10,3,2
2,4,2,172,0,52,132,4,148,31,15,31,31,31,31,11,11,8,0
3,2,2,244,4,188,0,60,12,31,31,31,31,31,31,10,10,10,0
2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
3,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,8
3,2,3,188,0,132,108,4,76,31,31,31,31,31,31,11,11,11,11
