name,item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Urshifu-Rapid-Strike,2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
Ogerpon-Cornerstone,2,4,1,172,68,52,0,4,212,31,31,31,31,31,31,10,10,3,2
Incineroar,3,2,2,252,0,156,0,100,0,31,31,31,31,31,31,10,10,0,4
Necrozma-Dawn-Wings,2,4,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,9,11
Indeedee-F,3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,3,9,11,3
Gallade,3,2,1,172,252,84,0,0,0,31,31,31,31,31,0,10,9,2,10
Calyrex-Ice,3,2,1,252,252,0,0,4,0,31,31,31,31,31,0,10,10,10,9
Smeargle,3,0,2,252,0,252,0,4,0,31,31,31,31,31,0,3,4,10,0
Pelipper,2,1,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,2,7
Calyrex-Ice,3,2,1,252,252,0,0,4,0,31,31,31,31,31,31,10,10,9,8
Iron Hands,3,2,1,212,116,4,0,172,4,31,31,31,31,31,31,10,10,10,10
Farigiraf,0,0,2,236,0,108,0,164,0,31,0,31,31,31,8,11,10,3,9
Chi-Yu,3,2,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
Hitmontop,3,2,2,252,0,252,0,4,0,31,31,31,31,31,0,10,10,10,0
Miraidon,2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
Charizard,2,2,3,116,0,0,252,0,140,31,0,31,31,31,31,11,11,11,8
Groudon,3,1,1,236,252,0,0,0,20,31,31,31,31,31,31,10,10,10,8
Dialga-Origin,2,6,3,252,0,0,252,4,0,31,0,31,31,31,0,11,11,9,8
Lilligant-Hisui,3,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,1,7,0
Raging Bolt,3,2,3,252,0,4,252,0,0,31,20,31,31,31,31,11,11,11,11
Walking Wake,2,2,5,12,0,0,244,0,252,31,0,31,31,31,31,11,11,1,8
Toxapex,3,8,2,244,0,140,0,124,0,31,0,31,31,31,0,2,4,2,2
Rhydon,3,0,1,252,92,12,4,148,0,31,31,31,31,31,0,10,10,0,8
Ho-Oh,2,8,1,164,76,252,0,4,12,31,31,31,31,31,31,8,1,10,10
Walking Wake,2,2,5,4,0,4,244,4,252,31,0,31,31,31,31,8,11,11,11
Koraidon,3,1,1,148,148,4,0,20,188,31,31,31,31,31,31,10,10,10,10
Comfey,1,3,4,252,0,244,12,0,0,31,0,31,31,31,31,11,5,8,5
Regidrago,2,2,3,0,0,0,236,172,100,31,31,31,31,31,31,8,11,11,11
Whimsicott,4,3,5,252,0,0,28,0,228,31,0,31,31,31,31,1,7,8,11
Calyrex-Shadow,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
Regieleki,2,2,1,236,236,4,0,4,28,31,31,31,31,31,31,10,10,10,11
Chien-Pao,2,2,1,4,252,4,0,4,244,31,31,31,31,31,31,10,10,10,10
Zamazenta-Crowned,2,2,2,204,0,236,0,0,68,31,0,31,31,31,31,10,2,0,8
Terapagos,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,0,11,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,6
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Flutter Mane,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,4,2
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Miraidon,2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,1,252,204,4,0,28,20,31,31,31,31,31,31,10,10,9,8
Grimmsnarl,2,3,4,236,4,140,0,116,12,31,31,31,31,31,31,10,2,2,4
Iron Hands,3,2,1,84,172,0,0,252,0,31,31,31,31,31,0,10,10,10,10
Ogerpon-Hearthflame,2,3,1,252,156,52,0,36,12,31,31,31,31,31,31,10,10,3,2
Farigiraf,2,0,2,228,0,180,4,92,4,31,0,31,31,31,31,11,3,9,10
Koraidon,3,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Calyrex-Shadow,2,2,5,28,0,0,228,0,252,31,0,31,31,31,31,11,11,2,8
Indeedee-F,3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,3,11,3,9
Chi-Yu,2,2,3,0,0,0,252,4,252,31,0,31,31,31,31,11,11,11,11
Whimsicott,3,3,5,0,0,0,252,4,252,31,0,31,31,31,31,1,11,3,0
Brute Bonnet,3,2,2,252,4,196,0,52,4,31,31,31,31,31,31,10,10,4,3
Zamazenta-Crowned,2,2,2,12,0,244,0,0,252,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,2,2,5,28,0,0,228,0,252,31,0,31,31,31,31,11,11,3,8
Urshifu-Rapid-Strike,2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
Tornadus,3,3,5,212,0,188,4,12,92,31,0,31,31,31,31,11,1,1,2
Ogerpon-Hearthflame,2,3,1,188,76,52,0,4,188,31,31,31,31,31,31,10,10,3,2
Chien-Pao,3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Miraidon,2,1,5,0,0,0,252,4,252,31,31,31,31,31,31,11,11,11,11
Ho-Oh,3,8,1,252,236,4,0,4,12,31,31,31,31,31,31,10,10,1,8
Grimmsnarl,2,3,4,236,4,140,0,116,12,31,31,31,31,31,31,10,2,2,4
Farigiraf,2,0,2,228,0,180,4,92,4,31,0,31,31,31,31,11,3,9,10
Iron Hands,3,2,1,84,172,0,0,252,0,31,31,31,31,31,0,10,10,10,10
Urshifu,3,3,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Koraidon,3,1,5,4,244,4,0,4,252,31,31,31,31,31,31,10,10,10,8
Lunala,2,4,3,220,0,12,180,4,92,31,31,31,31,31,31,11,11,2,9
Chi-Yu,2,2,3,0,0,0,252,4,252,31,31,31,31,31,31,11,11,11,11
Brute Bonnet,3,2,2,252,4,196,0,52,4,31,31,31,31,31,31,10,10,4,3
Flutter Mane,3,2,5,0,0,0,252,4,252,31,31,31,31,31,31,11,11,11,8
Ditto,3,3,2,252,0,252,0,4,0,31,31,31,31,31,0,7,2,2,2
Kyogre,2,1,3,132,0,60,156,4,156,31,0,31,31,31,31,11,11,11,8
Zacian-Crowned,2,2,5,68,252,4,0,12,172,31,31,31,31,31,31,10,10,2,8
Urshifu-Rapid-Strike,2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
Amoonguss,3,8,2,236,0,236,0,36,0,31,0,31,31,31,0,3,4,11,8
Chien-Pao,3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Tornadus,3,3,5,212,0,188,4,12,92,31,0,31,31,31,31,11,1,1,2
Miraidon,2,1,5,0,0,0,252,4,252,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,3,220,0,4,252,28,4,31,0,31,31,31,31,11,11,2,9
Ogerpon-Hearthflame,2,3,1,252,156,52,0,36,12,31,31,31,31,31,31,10,10,3,2
Urshifu-Rapid-Strike,2,3,1,132,156,20,0,92,108,31,31,31,31,31,31,10,2,10,2
Iron Hands,3,2,1,84,172,0,0,252,0,31,31,31,31,31,0,10,10,10,10
Grimmsnarl,2,3,4,236,4,140,0,116,12,31,0,31,31,31,31,10,2,2,4
Terapagos,2,4,2,172,0,164,92,12,68,31,31,31,31,31,31,11,11,0,8
Calyrex-Shadow,3,2,5,0,0,0,252,4,252,31,0,31,31,31,31,11,4,4,8
Flutter Mane,2,2,5,228,0,132,4,4,140,31,31,31,31,31,31,11,4,2,8
Ogerpon-Cornerstone,2,4,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,3,2
Incineroar,3,2,2,252,4,188,0,60,4,31,31,31,31,31,31,10,10,0,4
Rillaboom,3,1,1,252,36,4,0,204,12,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,5,0,0,0,252,4,252,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,3,220,0,4,252,28,4,31,0,31,31,31,31,11,11,2,9
Incineroar,3,2,2,252,4,188,0,60,4,31,31,31,31,31,31,10,10,0,4
Grimmsnarl,2,3,4,236,4,140,0,116,12,31,31,31,31,31,31,10,2,2,4
Urshifu-Rapid-Strike,2,3,1,132,156,20,0,92,108,31,31,31,31,31,31,10,10,10,2
Ursaluna,2,2,1,140,236,0,0,132,0,31,31,31,31,31,0,10,10,10,8
Calyrex-Ice,3,2,1,252,204,0,0,52,0,31,31,31,31,31,0,10,10,9,8
Zacian-Crowned,2,2,5,68,252,4,0,12,172,31,31,31,31,31,31,10,10,10,8
Urshifu-Rapid-Strike,2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,0,10
Amoonguss,3,8,2,236,0,236,0,36,0,31,0,31,31,31,0,3,4,11,8
Pelipper,3,1,3,0,0,0,252,4,252,31,31,31,31,31,31,11,11,2,8
Raging Bolt,2,2,3,188,0,132,180,4,4,31,31,31,31,31,31,11,11,11,8
Miraidon,2,1,3,180,0,0,116,0,212,31,31,31,31,31,31,11,11,11,11
Ho-Oh,3,8,1,228,236,4,0,4,36,31,31,31,31,31,31,10,10,1,8
Iron Treads,2,2,5,0,252,0,0,68,188,31,31,31,31,31,31,10,10,10,10
Urshifu,3,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,2
Iron Hands,3,2,1,84,236,36,0,108,44,31,31,31,31,31,31,10,10,10,10
Farigiraf,2,0,2,228,0,156,4,92,28,31,0,31,31,31,31,11,9,10,3
Calyrex-Shadow,3,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,3,8
Zamazenta-Crowned,2,2,2,20,0,236,0,0,252,31,31,31,31,31,31,10,10,2,8
Tornadus,3,3,2,164,0,156,4,4,180,31,31,31,31,31,31,11,1,1,8
Rillaboom,3,1,1,252,116,12,0,76,52,31,31,31,31,31,31,10,10,10,10
Urshifu-Rapid-Strike,2,3,1,132,236,20,0,36,84,31,31,31,31,31,31,10,10,10,2
Chien-Pao,2,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Calyrex-Shadow,2,2,5,108,0,36,100,12,252,31,0,31,31,31,31,11,11,0,8
Zamazenta-Crowned,2,2,2,20,0,236,0,0,252,31,31,31,31,31,31,10,10,2,8
Incineroar,3,2,2,252,4,164,0,44,44,31,31,31,31,31,31,10,2,0,10
Rillaboom,3,1,1,252,116,28,0,108,4,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,1,252,100,76,0,4,76,31,31,31,31,31,31,10,10,3,2
Smeargle,3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,3,10,4,2
Calyrex-Shadow,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,4,8
Terapagos-Terastal,2,4,2,172,0,84,84,4,164,31,15,31,31,31,31,11,11,0,8
Incineroar,3,2,2,252,4,172,0,36,44,31,31,31,31,31,31,10,0,3,10
Rillaboom,3,1,1,252,36,12,0,204,4,31,31,31,31,31,31,10,10,10,10
Ogerpon-Cornerstone,2,4,5,36,220,0,0,0,252,31,31,31,31,31,31,10,10,3,2
Flutter Mane,2,2,5,108,0,188,0,0,212,31,31,31,31,31,31,11,11,4,2
Koraidon,2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Lunala,2,4,3,220,0,0,236,0,52,31,0,31,31,31,31,11,11,9,2
Ursaluna,2,2,1,252,236,20,0,0,0,31,31,31,31,31,0,10,10,10,8
Brute Bonnet,3,2,2,252,4,164,0,84,4,31,31,31,31,31,31,10,4,10,3
Chi-Yu,2,2,3,108,0,20,124,4,252,31,0,31,31,31,31,11,11,11,11
Flutter Mane,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
Koraidon,2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Terapagos-Terastal,2,4,2,172,0,84,84,4,164,31,15,31,31,31,31,11,11,0,8
Incineroar,3,2,2,252,20,164,0,36,36,31,31,31,31,31,31,10,10,0,10
Raging Bolt,3,2,3,188,0,0,180,0,140,31,20,31,31,31,31,11,11,11,11
Ogerpon-Cornerstone,2,4,5,36,220,0,0,0,252,31,31,31,31,31,31,10,10,3,2
Flutter Mane,3,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,8
Calyrex-Shadow,3,2,5,140,0,68,44,4,252,31,0,31,31,31,31,11,11,0,8
Zamazenta-Crowned,2,2,2,196,0,124,0,0,188,31,31,31,31,31,31,10,10,2,8
Tornadus,3,3,3,188,0,92,44,4,180,31,0,31,31,31,31,11,1,1,2
Urshifu-Rapid-Strike,2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
Chien-Pao,3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Entei,3,0,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
Calyrex-Ice,3,2,1,252,116,0,0,140,0,31,31,31,31,31,0,10,10,9,8
Miraidon,2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
Okidogi,3,2,1,100,172,4,0,140,92,31,31,31,31,31,31,10,10,10,10
Farigiraf,2,0,2,140,0,236,4,116,12,31,0,31,31,31,31,11,10,3,9
Volcarona,3,4,2,252,0,244,0,0,12,31,0,31,31,31,31,11,3,4,1
Flutter Mane,2,2,5,20,0,196,156,4,132,31,0,31,31,31,31,11,11,11,8
Koraidon,3,1,1,12,252,4,0,4,236,31,31,31,31,31,31,10,10,10,8
Lunala,2,4,3,252,0,156,100,0,0,31,0,31,31,31,31,11,11,9,2
Ursaluna,2,2,1,252,252,4,0,0,0,31,31,31,31,31,0,10,10,10,8
Volcarona,3,4,2,252,0,244,0,12,0,31,0,31,31,31,31,11,3,4,1
Flutter Mane,2,2,5,20,0,108,124,4,252,31,0,31,31,31,31,11,11,11,11
Raging Bolt,2,2,3,52,0,140,180,4,132,31,20,31,31,31,31,11,11,11,8
Zacian-Crowned,2,2,5,172,164,4,0,4,164,31,31,31,31,31,31,10,10,10,8
Kyogre,2,1,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
Tornadus,3,3,5,4,0,0,252,0,252,31,0,31,31,31,31,11,1,1,2
Landorus,2,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
Incineroar,3,2,4,244,4,60,0,156,44,31,31,31,31,31,31,4,10,10,0
Rillaboom,3,1,1,140,252,4,0,60,52,31,31,31,31,31,31,10,10,10,10
Ho-Oh,3,8,1,220,76,60,0,4,148,31,31,31,31,31,31,10,10,1,8
Groudon,3,1,1,44,148,4,0,172,140,31,31,31,31,31,31,10,10,10,10
Raging Bolt,2,2,3,52,0,140,180,4,132,31,20,31,31,31,31,11,11,11,8
Flutter Mane,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,2,8
Incineroar,3,2,4,244,4,60,0,156,44,31,31,31,31,31,31,10,10,10,0
Grimmsnarl,3,3,4,244,0,148,0,116,0,31,0,31,31,31,31,10,4,2,2
Koraidon,2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Flutter Mane,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
Chi-Yu,2,2,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,11
Lunala,2,4,3,132,0,132,180,4,60,31,0,31,31,31,31,11,11,11,2
Indeedee-F,3,1,2,252,0,252,0,4,0,31,0,31,31,31,31,11,3,9,3
Brute Bonnet,3,2,2,252,4,132,0,116,4,31,31,31,31,31,31,10,10,4,3
Miraidon,2,1,3,44,0,0,252,4,204,31,31,31,31,31,31,11,11,11,11
Ho-Oh,3,8,1,252,156,84,0,4,12,31,31,31,31,31,31,10,10,1,8
Iron Hands,3,2,1,84,236,76,0,108,0,31,31,31,31,31,6,10,10,10,10
Iron Treads,2,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Grimmsnarl,2,3,4,252,0,180,0,76,0,31,31,31,31,31,31,10,2,2,4
Ditto,3,3,3,0,0,0,0,0,0,31,30,31,20,31,0,7,2,2,2
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
Tornadus,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,1,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Chien-Pao,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Smeargle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,3,2
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,0,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Terapagos-Terastal,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,0
Koraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Raging Bolt,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Koraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
Chi-Yu,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Brute Bonnet,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,3
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Terapagos,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,0,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,4
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,3,10
Flutter Mane,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,4,2
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,4,11
Koraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,8,10
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,2
Indeedee-F,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,3,9
Chi-Yu,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Whimsicott,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,3,1
Brute Bonnet,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,3
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,11,9,3
Iron Valiant,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,2,0
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,9,10,3
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu-Rapid-Strike,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Landorus,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
Koraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Chi-Yu,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Brute Bonnet,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,10,10
Ditto,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,7,2,2,2
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Urshifu,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,10
Whimsicott,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,1,2
Volcarona,3,4,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,11
Kyogre,2,1,3,140,0,68,156,4,140,31,0,31,31,31,31,11,11,11,8
Calyrex-Shadow,3,2,5,44,0,124,84,4,252,31,0,31,31,31,31,11,3,4,8
Incineroar,3,2,2,244,4,188,0,60,12,31,31,31,31,31,31,10,4,0,10
Rillaboom,3,1,1,140,116,4,0,92,156,31,31,31,31,31,31,10,10,10,10
Urshifu-Rapid-Strike,2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,10,10
Roaring Moon,2,2,5,124,84,92,0,4,204,31,31,31,31,31,31,10,10,1,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Tornadus,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,1,8
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
Tornadus,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,1,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,2
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Chien-Pao,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,4
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,2
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,10
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
Ho-Oh,3,8,2,252,76,156,0,4,20,31,31,31,31,31,31,10,1,10,8
Miraidon,2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
Urshifu-Rapid-Strike,2,3,1,116,156,12,0,44,164,31,31,31,31,31,31,10,10,2,2
Chien-Pao,3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Farigiraf,2,0,2,228,0,236,4,36,4,31,0,31,31,31,31,10,11,9,3
Iron Hands,3,2,1,100,236,0,0,172,0,31,31,31,31,31,0,10,10,10,10
Indeedee-F,3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,11,3,3,9
Gardevoir,2,7,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,9
Gallade,3,2,1,252,252,0,0,4,0,31,31,31,31,31,0,10,10,2,9
Oranguru,3,0,2,252,0,252,0,4,0,31,0,31,31,31,31,10,3,2,9
Necrozma-Dawn-Wings,2,4,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,9
Calyrex-Ice,3,2,1,252,252,0,0,4,0,31,31,31,31,31,0,10,10,10,9
Groudon,3,1,1,252,156,4,0,68,28,31,31,31,31,31,31,8,10,10,10
Lunala,2,4,3,100,0,44,196,84,84,31,0,31,31,31,31,11,11,2,9
Indeedee-F,3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,3,3,11,9
Roaring Moon,2,2,5,20,132,100,0,4,252,31,31,31,31,31,31,8,10,10,1
Urshifu,3,3,1,4,252,0,0,0,252,31,31,31,31,31,31,2,10,10,10
Ogerpon-Hearthflame,2,3,1,204,76,4,0,12,212,31,31,31,31,31,31,2,10,3,10
Terapagos-Stellar,2,1,3,172,0,108,76,4,148,31,15,31,31,31,31,8,11,11,0
Calyrex-Shadow,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,3,4
Incineroar,3,2,2,244,4,164,0,68,28,31,31,31,31,31,31,10,0,4,10
Rillaboom,3,1,1,252,196,12,0,44,4,31,31,31,31,31,5,10,10,10,10
Amoonguss,3,8,4,236,0,196,0,76,0,31,0,31,31,31,21,8,4,3,11
Urshifu-Rapid-Strike,2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
Ho-Oh,3,8,1,220,76,148,0,4,60,31,31,31,31,31,31,8,10,10,1
Miraidon,2,1,3,44,0,12,196,4,252,31,31,31,31,31,31,11,11,11,11
Urshifu-Rapid-Strike,2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,0,10
Iron Treads,2,2,5,12,252,4,0,12,228,31,31,31,31,31,31,8,10,10,10
Iron Hands,3,2,1,92,156,4,0,148,108,31,31,31,31,31,31,10,10,10,10
Grimmsnarl,2,3,4,212,0,180,0,116,0,31,0,31,31,31,31,2,2,4,10
Ho-Oh,3,8,1,220,76,148,0,4,60,31,31,31,31,31,31,8,10,10,1
Koraidon,3,1,1,12,196,4,0,44,252,31,31,31,31,31,31,8,10,10,10
Raging Bolt,3,2,3,68,0,84,100,4,252,31,20,31,31,31,31,11,11,11,11
Amoonguss,3,8,4,236,0,116,0,156,0,31,0,31,31,31,25,8,11,3,4
Flutter Mane,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,11,11
Chien-Pao,2,2,5,28,212,12,0,4,252,31,31,31,31,31,31,8,10,10,10
Lunala,2,4,5,100,0,4,244,4,156,31,0,31,31,31,31,11,11,2,9
